Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Relative Effort,Commute,Activity Gear,Filename
2438373483,"10 Jun 2019, 07:46:59",Morning Run,Run,,1864,5.00,,false,"",activities/2438373483.gpx
2443532121,"12 Jun 2019, 06:41:37",Morning Run,Run,,2256,6.04,,false,"",activities/2443532121.gpx
2448628660,"14 Jun 2019, 07:05:14",Morning Run,Run,,1879,5.16,,false,"",activities/2448628660.gpx
2456845266,"17 Jun 2019, 07:21:16",Morning Run,Run,,1896,5.19,,false,"",activities/2456845266.gpx
2462330685,"19 Jun 2019, 07:05:28",Morning Run,Run,,1839,5.02,,false,"",activities/2462330685.gpx
2470125248,"22 Jun 2019, 07:32:46",Morning Run,Run,,4462,11.98,,false,"",activities/2470125248.gpx
2476012820,"24 Jun 2019, 07:13:47",Morning Run,Run,,1876,4.95,,false,"",activities/2476012820.gpx
2481286151,"26 Jun 2019, 06:07:16",Morning Run,Run,,1903,4.99,,false,"",activities/2481286151.gpx
2486676066,"28 Jun 2019, 07:16:05",Morning Run,Run,,1758,4.96,,false,"",activities/2486676066.gpx
2491813115,"30 Jun 2019, 07:40:39",Morning Run,Run,,5271,14.07,,false,"",activities/2491813115.gpx
2497142069,"2 Jul 2019, 07:47:50",Morning Run,Run,,541,1.43,,false,"",activities/2497142069.gpx
2500089377,"3 Jul 2019, 07:45:04",Morning Run,Run,,1746,4.97,,false,"",activities/2500089377.gpx
2505629734,"5 Jul 2019, 07:45:50",Morning Run,Run,,1859,5.01,,false,"",activities/2505629734.gpx
2510912882,"7 Jul 2019, 07:08:17",Morning Run,Run,1/2 gel at 8k 1/2 at 12k,5948,16.15,,false,"",activities/2510912882.gpx
2516712744,"9 Jul 2019, 07:47:00",Morning Run,Run,,1894,5.02,,false,"",activities/2516712744.gpx
2522476673,"11 Jul 2019, 07:04:56",Morning Run,Run,,1712,4.58,,false,"",activities/2522476673.gpx
2527610663,"13 Jul 2019, 07:16:29",Morning Run,Run,,6017,16.11,,false,"",activities/2527610663.gpx
2533419198,"15 Jul 2019, 07:10:26",Morning Run,Run,,1838,4.93,,false,"",activities/2533419198.gpx
2541965229,"18 Jul 2019, 07:15:45",Morning Run,Run,,1876,5.26,,false,"",activities/2541965229.gpx
2547184097,"20 Jul 2019, 08:25:49",Morning Run,Run,,3504,9.49,,false,"",activities/2547184097.gpx
2603528876,"9 Aug 2019, 06:35:37",Morning Run,Run,,1577,4.14,,false,"",activities/2603528876.gpx
2611862920,"12 Aug 2019, 07:13:55",Morning Run,Run,,1661,4.47,,false,"",activities/2611862920.gpx
2617669392,"14 Aug 2019, 08:10:06",Morning Run,Run,,1953,5.19,,false,"",activities/2617669392.gpx
2625928543,"17 Aug 2019, 08:36:34",Morning Run,Run,,1930,5.40,,false,"",activities/2625928543.gpx
2634934696,"20 Aug 2019, 08:12:03",Morning Run,Run,,1760,5.02,,false,"",activities/2634934696.gpx
2640631562,"22 Aug 2019, 08:31:00",Morning Run,Run,,1750,4.91,,false,"",activities/2640631562.gpx
2646189940,"24 Aug 2019, 08:07:55",Morning Run,Run,,3634,9.99,,false,"",activities/2646189940.gpx
2652408057,"26 Aug 2019, 08:11:45",Morning Run,Run,,1796,5.16,,false,"",activities/2652408057.gpx
2658217865,"28 Aug 2019, 07:43:19",Morning Run,Run,,1852,5.03,,false,"",activities/2658217865.gpx
2667357301,"31 Aug 2019, 08:26:51",Morning Run,Run,,4662,12.50,,false,"",activities/2667357301.gpx
2672571283,"2 Sep 2019, 07:09:23",Morning Run,Run,,1748,4.67,,false,"",activities/2672571283.gpx
2678405511,"4 Sep 2019, 07:17:14",Morning Run,Run,,1831,5.12,,false,"",activities/2678405511.gpx
2684066560,"6 Sep 2019, 07:25:55",Morning Run,Run,,1830,5.07,,false,"",activities/2684066560.gpx
2689706568,"8 Sep 2019, 07:41:37",Morning Run,Run,,5918,16.03,,false,"",activities/2689706568.gpx
2695438193,"10 Sep 2019, 07:45:26",Morning Run,Run,,1550,4.16,,false,"",activities/2695438193.gpx
2709954160,"15 Sep 2019, 07:39:17",Morning Run,Run,,7012,19.08,,false,"",activities/2709954160.gpx
2715693527,"17 Sep 2019, 07:14:28",Morning Run,Run,,1640,4.24,,false,"",activities/2715693527.gpx
2721553488,"19 Sep 2019, 07:16:11",Morning Run,Run,,1723,5.01,,false,"",activities/2721553488.gpx
2726977749,"21 Sep 2019, 08:26:11",Morning Run,Run,,4830,13.32,,false,"",activities/2726977749.gpx
2732750415,"23 Sep 2019, 06:37:05",Morning Run,Run,,1953,4.97,,false,"",activities/2732750415.gpx
2738057902,"25 Sep 2019, 07:20:52",Morning Run,Run,,1798,4.63,,false,"",activities/2738057902.gpx
2743249501,"27 Sep 2019, 07:45:33",Morning Run,Run,,1873,5.13,,false,"",activities/2743249501.gpx
2748459434,"29 Sep 2019, 08:07:22",Morning Run,Run,,3709,9.96,,false,"",activities/2748459434.gpx
2761548263,"4 Oct 2019, 07:47:25",Morning Run,Run,,1788,5.15,,false,"",activities/2761548263.gpx
2767193015,"6 Oct 2019, 09:12:47",Cardiff Half Marathon,Run,"",7814,21.54,,false,"",activities/2767193015.gpx
2774566079,"9 Oct 2019, 07:08:30",Morning Run,Run,,1676,4.66,,false,"",activities/2774566079.gpx
2779611744,"11 Oct 2019, 07:47:15",Morning Run,Run,,1927,5.14,,false,"",activities/2779611744.gpx
2784663313,"13 Oct 2019, 08:34:00",Morning Run,Run,,1831,4.89,,false,"",activities/2784663313.gpx
2792682105,"16 Oct 2019, 07:12:50",Morning Run,Run,,1804,4.87,,false,"",activities/2792682105.gpx
2797595638,"18 Oct 2019, 07:48:01",Morning Run,Run,,951,2.35,,false,"",activities/2797595638.gpx
2802460889,"20 Oct 2019, 08:19:31",Morning Run,Run,,1853,4.77,,false,"",activities/2802460889.gpx
2810232791,"23 Oct 2019, 07:22:37",Morning Run,Run,,1895,4.91,,false,"",activities/2810232791.gpx
2815158580,"25 Oct 2019, 07:15:09",Morning Run,Run,,1894,4.91,,false,"",activities/2815158580.gpx
2820025230,"27 Oct 2019, 08:03:49",Morning Run,Run,,1488,4.21,,false,"",activities/2820025230.gpx
2830268960,"29 Oct 2019, 08:22:02",Morning Run,Run,,172952,3.03,,false,"",activities/2830268960.gpx
2830310909,"31 Oct 2019, 08:24:58",Morning Run,Run,,1836,4.93,,false,"",activities/2830310909.gpx
2834652039,"2 Nov 2019, 08:44:18",Morning Run,Run,,1857,5.03,,false,"",activities/2834652039.gpx
2839901513,"4 Nov 2019, 08:04:59",Morning Run,Run,,1797,4.67,,false,"",activities/2839901513.gpx
2844718298,"6 Nov 2019, 08:05:57",Morning Run,Run,,1835,4.89,,false,"",activities/2844718298.gpx
2854092808,"10 Nov 2019, 08:47:30",Morning Run,Run,,2469,6.67,,false,"",activities/2854092808.gpx
2861508619,"13 Nov 2019, 08:08:11",Morning Run,Run,,1823,5.08,,false,"",activities/2861508619.gpx
2896658565,"28 Nov 2019, 08:06:51",Morning Run,Run,,1687,4.51,,false,"",activities/2896658565.gpx
2903333990,"1 Dec 2019, 09:11:59",Morning Run,Run,,1697,4.73,,false,"",activities/2903333990.gpx
2907830916,"3 Dec 2019, 08:47:10",Morning Run,Run,,1871,5.09,,false,"",activities/2907830916.gpx
2912351608,"5 Dec 2019, 08:06:12",Morning Run,Run,,1621,4.49,,false,"",activities/2912351608.gpx
2916372990,"7 Dec 2019, 08:40:25",Morning Run,Run,,1831,5.02,,false,"",activities/2916372990.gpx
2921283701,"9 Dec 2019, 08:06:48",Morning Run,Run,,1720,4.56,,false,"",activities/2921283701.gpx
2927736258,"12 Dec 2019, 08:12:02",Morning Run,Run,,1597,4.23,,false,"",activities/2927736258.gpx
2933797147,"15 Dec 2019, 09:07:04",Morning Run,Run,,1896,5.06,,false,"",activities/2933797147.gpx
2938344709,"17 Dec 2019, 08:40:22",Morning Run,Run,,1848,4.97,,false,"",activities/2938344709.gpx
2942540169,"19 Dec 2019, 07:59:59",Morning Run,Run,,1330,3.41,,false,"",activities/2942540169.gpx
2948465800,"22 Dec 2019, 09:10:00",Morning Run,Run,,1952,5.11,,false,"",activities/2948465800.gpx
2952810592,"24 Dec 2019, 08:54:42",Morning Run,Run,,2014,5.16,,false,"",activities/2952810592.gpx
2956829792,"26 Dec 2019, 09:06:28",Morning Run,Run,,2002,5.13,,false,"",activities/2956829792.gpx
2967135769,"30 Dec 2019, 08:58:59",Morning Run,Run,,1859,4.95,,false,"",activities/2967135769.gpx
2972189862,"1 Jan 2020, 09:12:25",Morning Run,Run,,1857,5.04,,false,"",activities/2972189862.gpx
2986449270,"6 Jan 2020, 07:49:54",Morning Run,Run,,1823,4.89,,false,"",activities/2986449270.gpx
2992246903,"8 Jan 2020, 07:50:02",Morning Run,Run,,1872,5.06,,false,"",activities/2992246903.gpx
2997949346,"10 Jan 2020, 08:35:20",Morning Run,Run,,1760,4.68,,false,"",activities/2997949346.gpx
3000464808,"11 Jan 2020, 09:03:17",Bryn Bach Parkrun,Run,"",1604,5.05,,false,"",activities/3000464808.gpx
3007039628,"13 Jan 2020, 07:50:41",Morning Run,Run,,1924,5.08,,false,"",activities/3007039628.gpx
3012659607,"15 Jan 2020, 07:50:30",Morning Run,Run,,1521,3.99,,false,"",activities/3012659607.gpx
3018469363,"17 Jan 2020, 08:34:24",Morning Run,Run,,1317,3.34,,false,"",activities/3018469363.gpx
3024085681,"19 Jan 2020, 09:13:14",Morning Run,Run,,3114,8.28,,false,"",activities/3024085681.gpx
3029891011,"21 Jan 2020, 07:29:19",Morning Run,Run,,1928,4.92,,false,"",activities/3029891011.gpx
3035665976,"23 Jan 2020, 07:52:48",Morning Run,Run,,1990,5.11,,false,"",activities/3035665976.gpx
3041003837,"25 Jan 2020, 08:43:34",Morning Run,Run,,3902,10.13,,false,"",activities/3041003837.gpx
3047358587,"27 Jan 2020, 08:02:45",Morning Run,Run,,2062,5.21,,false,"",activities/3047358587.gpx
3055773403,"30 Jan 2020, 07:52:02",Morning Run,Run,,1952,5.06,,false,"",activities/3055773403.gpx
3061116613,"1 Feb 2020, 09:01:57",Bryn Bach parkrun,Run,"",1638,5.06,,false,"",activities/3061116613.gpx
3067481476,"3 Feb 2020, 07:53:04",Morning Run,Run,,1932,5.05,,false,"",activities/3067481476.gpx
3073118230,"5 Feb 2020, 07:52:48",Morning Run,Run,,1842,4.86,,false,"",activities/3073118230.gpx
3087497381,"7 Feb 2020, 08:36:29",Morning Run,Run,,1727,4.56,,false,"",activities/3087497381.gpx
3087497404,"10 Feb 2020, 07:54:52",Morning Run,Run,,1905,5.01,,false,"",activities/3087497404.gpx
3092812575,"12 Feb 2020, 08:06:01",Morning Run,Run,"",1996,5.18,,false,"",activities/3092812575.gpx
3098358397,"14 Feb 2020, 08:34:16",Morning Run,Run,,1422,3.77,,false,"",activities/3098358397.gpx
3118500597,"21 Feb 2020, 08:34:40",Morning Run,Run,,1514,3.89,,false,"",activities/3118500597.gpx
3130095723,"25 Feb 2020, 08:36:01",Morning Run,Run,,1563,4.04,,false,"",activities/3130095723.gpx
3135643262,"27 Feb 2020, 07:51:10",Morning Run,Run,,1890,5.02,,false,"",activities/3135643262.gpx
3140707719,"29 Feb 2020, 08:07:00",Morning Run,Run,,1850,4.76,,false,"",activities/3140707719.gpx
3147147095,"2 Mar 2020, 07:53:09",Morning Run,Run,,1815,4.93,,false,"",activities/3147147095.gpx
3152742288,"4 Mar 2020, 07:53:41",Morning Run,Run,,1845,5.04,,false,"",activities/3152742288.gpx
3158416279,"6 Mar 2020, 07:55:00",Morning Run,Run,,1833,4.94,,false,"",activities/3158416279.gpx
3161014653,"7 Mar 2020, 09:02:53",Morning Run,Run,,1542,5.04,,false,"",activities/3161014653.gpx
3167814005,"9 Mar 2020, 08:14:55",Morning Run,Run,,1900,4.91,,false,"",activities/3167814005.gpx
3173378977,"11 Mar 2020, 08:07:03",Morning Run,Run,,587,1.34,,false,"",activities/3173378977.gpx
3181329580,"14 Mar 2020, 08:22:39",Morning Run,Run,,1970,5.22,,false,"",activities/3181329580.gpx
3193395437,"18 Mar 2020, 07:49:13",Morning Run,Run,,1882,5.10,,false,"",activities/3193395437.gpx
3199607637,"20 Mar 2020, 08:29:33",Morning Run,Run,,1899,5.04,,false,"",activities/3199607637.gpx
3205787116,"22 Mar 2020, 08:19:54",Morning Run,Run,,1727,4.31,,false,"",activities/3205787116.gpx
3212177007,"24 Mar 2020, 08:14:22",Morning Run,Run,,1883,5.23,,false,"",activities/3212177007.gpx
