country,value,date,fuel_type
GERMANY,17694.0,2017Q4,Total ECV
GREECE,69.0,2017Q4,Total ECV
HUNGARY,461.0,2017Q4,Total ECV
IRELAND,72.0,2017Q4,Total ECV
ITALY,1315.0,2017Q4,Total ECV
LATVIA,11.0,2017Q4,Total ECV
LITHUANIA,15.0,2017Q4,Total ECV
NETHERLANDS,3517.0,2017Q4,Total ECV
POLAND,369.0,2017Q4,Total ECV
PORTUGAL,1462.0,2017Q4,Total ECV
ROMANIA,91.0,2017Q4,Total ECV
SLOVAKIA,80.0,2017Q4,Total ECV
SLOVENIA,155.0,2017Q4,Total ECV
SPAIN,2871.0,2017Q4,Total ECV
SWEDEN,6684.0,2017Q4,Total ECV
UNITED KINGDOM,11863.0,2017Q4,Total ECV
NORWAY,19217.0,2017Q4,Total ECV
SWITZERLAND,2824.0,2017Q4,Total ECV
AUSTRIA,1673.0,2017Q4,HEV
BELGIUM,2462.0,2017Q4,HEV
BULGARIA,412.0,2017Q4,HEV
CZECH REPUBLIC,787.0,2017Q4,HEV
DENMARK,1513.0,2017Q4,HEV
ESTONIA,238.0,2017Q4,HEV
FINLAND,1703.0,2017Q4,HEV
FRANCE,20098.0,2017Q4,HEV
GERMANY,15150.0,2017Q4,HEV
GREECE,737.0,2017Q4,HEV
HUNGARY,994.0,2017Q4,HEV
IRELAND,91.0,2017Q4,HEV
ITALY,17415.0,2017Q4,HEV
LATVIA,124.0,2017Q4,HEV
LITHUANIA,214.0,2017Q4,HEV
NETHERLANDS,4254.0,2017Q4,HEV
POLAND,4852.0,2017Q4,HEV
PORTUGAL,1376.0,2017Q4,HEV
ROMANIA,570.0,2017Q4,HEV
SLOVAKIA,558.0,2017Q4,HEV
SLOVENIA,286.0,2017Q4,HEV
SPAIN,15002.0,2017Q4,HEV
SWEDEN,5600.0,2017Q4,HEV
UNITED KINGDOM,13833.0,2017Q4,HEV
NORWAY,4798.0,2017Q4,HEV
SWITZERLAND,2213.0,2017Q4,HEV
AUSTRIA,154.0,2017Q4,AFV other than electric
BELGIUM,688.0,2017Q4,AFV other than electric
CZECH REPUBLIC,1045.0,2017Q4,AFV other than electric
DENMARK,4.0,2017Q4,AFV other than electric
ESTONIA,3.0,2017Q4,AFV other than electric
FINLAND,164.0,2017Q4,AFV other than electric
FRANCE,871.0,2017Q4,AFV other than electric
GERMANY,2890.0,2017Q4,AFV other than electric
GREECE,145.0,2017Q4,AFV other than electric
HUNGARY,15.0,2017Q4,AFV other than electric
ITALY,39253.0,2017Q4,AFV other than electric
LATVIA,18.0,2017Q4,AFV other than electric
NETHERLANDS,534.0,2017Q4,AFV other than electric
POLAND,2551.0,2017Q4,AFV other than electric
PORTUGAL,534.0,2017Q4,AFV other than electric
SLOVAKIA,176.0,2017Q4,AFV other than electric
SLOVENIA,56.0,2017Q4,AFV other than electric
SPAIN,2224.0,2017Q4,AFV other than electric
SWEDEN,1664.0,2017Q4,AFV other than electric
NORWAY,37.0,2017Q4,AFV other than electric
SWITZERLAND,240.0,2017Q4,AFV other than electric
AUSTRIA,3691.0,2017Q4,Total AFV
BELGIUM,6902.0,2017Q4,Total AFV
BULGARIA,483.0,2017Q4,Total AFV
CZECH REPUBLIC,1905.0,2017Q4,Total AFV
DENMARK,2248.0,2017Q4,Total AFV
ESTONIA,245.0,2017Q4,Total AFV
FINLAND,2836.0,2017Q4,Total AFV
FRANCE,31223.0,2017Q4,Total AFV
GERMANY,35734.0,2017Q4,Total AFV
GREECE,951.0,2017Q4,Total AFV
HUNGARY,1470.0,2017Q4,Total AFV
IRELAND,163.0,2017Q4,Total AFV
ITALY,57983.0,2017Q4,Total AFV
LATVIA,153.0,2017Q4,Total AFV
LITHUANIA,229.0,2017Q4,Total AFV
NETHERLANDS,8305.0,2017Q4,Total AFV
POLAND,7772.0,2017Q4,Total AFV
PORTUGAL,3372.0,2017Q4,Total AFV
ROMANIA,661.0,2017Q4,Total AFV
SLOVAKIA,814.0,2017Q4,Total AFV
SLOVENIA,497.0,2017Q4,Total AFV
SPAIN,20097.0,2017Q4,Total AFV
SWEDEN,13948.0,2017Q4,Total AFV
UNITED KINGDOM,25696.0,2017Q4,Total AFV
NORWAY,24052.0,2017Q4,Total AFV
SWITZERLAND,5277.0,2017Q4,Total AFV
AUSTRIA,1599.0,2018Q1,BEV
BELGIUM,914.0,2018Q1,BEV
BULGARIA,48.0,2018Q1,BEV
CZECH REPUBLIC,133.0,2018Q1,BEV
DENMARK,194.0,2018Q1,BEV
ESTONIA,12.0,2018Q1,BEV
FINLAND,175.0,2018Q1,BEV
FRANCE,7322.0,2018Q1,BEV
GERMANY,9127.0,2018Q1,BEV
GREECE,17.0,2018Q1,BEV
HUNGARY,311.0,2018Q1,BEV
IRELAND,282.0,2018Q1,BEV
ITALY,934.0,2018Q1,BEV
LATVIA,11.0,2018Q1,BEV
LITHUANIA,13.0,2018Q1,BEV
NETHERLANDS,3945.0,2018Q1,BEV
POLAND,152.0,2018Q1,BEV
PORTUGAL,726.0,2018Q1,BEV
ROMANIA,195.0,2018Q1,BEV
SLOVAKIA,55.0,2018Q1,BEV
SLOVENIA,103.0,2018Q1,BEV
SPAIN,1153.0,2018Q1,BEV
SWEDEN,1250.0,2018Q1,BEV
UNITED KINGDOM,3895.0,2018Q1,BEV
NORWAY,9694.0,2018Q1,BEV
SWITZERLAND,1325.0,2018Q1,BEV
AUSTRIA,653.0,2018Q1,PHEV
BELGIUM,3067.0,2018Q1,PHEV
BULGARIA,7.0,2018Q1,PHEV
CZECH REPUBLIC,82.0,2018Q1,PHEV
DENMARK,851.0,2018Q1,PHEV
ESTONIA,6.0,2018Q1,PHEV
FINLAND,1309.0,2018Q1,PHEV
FRANCE,3586.0,2018Q1,PHEV
GERMANY,8447.0,2018Q1,PHEV
GREECE,50.0,2018Q1,PHEV
HUNGARY,170.0,2018Q1,PHEV
IRELAND,291.0,2018Q1,PHEV
ITALY,921.0,2018Q1,PHEV
LATVIA,10.0,2018Q1,PHEV
NETHERLANDS,560.0,2018Q1,PHEV
POLAND,188.0,2018Q1,PHEV
PORTUGAL,794.0,2018Q1,PHEV
SLOVENIA,67.0,2018Q1,PHEV
SPAIN,1046.0,2018Q1,PHEV
SWEDEN,4960.0,2018Q1,PHEV
UNITED KINGDOM,10267.0,2018Q1,PHEV
NORWAY,6488.0,2018Q1,PHEV
SWITZERLAND,924.0,2018Q1,PHEV
AUSTRIA,2252.0,2018Q1,Total ECV
BELGIUM,3981.0,2018Q1,Total ECV
BULGARIA,55.0,2018Q1,Total ECV
CZECH REPUBLIC,215.0,2018Q1,Total ECV
DENMARK,1045.0,2018Q1,Total ECV
ESTONIA,18.0,2018Q1,Total ECV
FINLAND,1484.0,2018Q1,Total ECV
FRANCE,10908.0,2018Q1,Total ECV
GERMANY,17574.0,2018Q1,Total ECV
GREECE,67.0,2018Q1,Total ECV
HUNGARY,481.0,2018Q1,Total ECV
IRELAND,573.0,2018Q1,Total ECV
ITALY,1855.0,2018Q1,Total ECV
LATVIA,21.0,2018Q1,Total ECV
LITHUANIA,13.0,2018Q1,Total ECV
NETHERLANDS,4505.0,2018Q1,Total ECV
POLAND,340.0,2018Q1,Total ECV
PORTUGAL,1520.0,2018Q1,Total ECV
ROMANIA,195.0,2018Q1,Total ECV
SLOVAKIA,55.0,2018Q1,Total ECV
SLOVENIA,170.0,2018Q1,Total ECV
SPAIN,2199.0,2018Q1,Total ECV
SWEDEN,6210.0,2018Q1,Total ECV
UNITED KINGDOM,14162.0,2018Q1,Total ECV
NORWAY,16182.0,2018Q1,Total ECV
SWITZERLAND,2249.0,2018Q1,Total ECV
AUSTRIA,1684.0,2018Q1,HEV
BELGIUM,4493.0,2018Q1,HEV
BULGARIA,336.0,2018Q1,HEV
CZECH REPUBLIC,720.0,2018Q1,HEV
DENMARK,1750.0,2018Q1,HEV
ESTONIA,330.0,2018Q1,HEV
FINLAND,2992.0,2018Q1,HEV
FRANCE,21805.0,2018Q1,HEV
GERMANY,19834.0,2018Q1,HEV
GREECE,849.0,2018Q1,HEV
HUNGARY,1122.0,2018Q1,HEV
IRELAND,3893.0,2018Q1,HEV
ITALY,20230.0,2018Q1,HEV
LATVIA,84.0,2018Q1,HEV
LITHUANIA,168.0,2018Q1,HEV
NETHERLANDS,6438.0,2018Q1,HEV
POLAND,5277.0,2018Q1,HEV
PORTUGAL,1664.0,2018Q1,HEV
ROMANIA,765.0,2018Q1,HEV
SLOVAKIA,549.0,2018Q1,HEV
SLOVENIA,405.0,2018Q1,HEV
SPAIN,16640.0,2018Q1,HEV
SWEDEN,4997.0,2018Q1,HEV
UNITED KINGDOM,22531.0,2018Q1,HEV
NORWAY,3613.0,2018Q1,HEV
SWITZERLAND,2072.0,2018Q1,HEV
AUSTRIA,235.0,2018Q1,APV other than electric
BELGIUM,1131.0,2018Q1,APV other than electric
CZECH REPUBLIC,1002.0,2018Q1,APV other than electric
DENMARK,0.0,2018Q1,APV other than electric
ESTONIA,2.0,2018Q1,APV other than electric
FINLAND,295.0,2018Q1,APV other than electric
FRANCE,687.0,2018Q1,APV other than electric
GERMANY,3969.0,2018Q1,APV other than electric
GREECE,272.0,2018Q1,APV other than electric
HUNGARY,12.0,2018Q1,APV other than electric
ITALY,46042.0,2018Q1,APV other than electric
LATVIA,10.0,2018Q1,APV other than electric
NETHERLANDS,696.0,2018Q1,APV other than electric
POLAND,2168.0,2018Q1,APV other than electric
PORTUGAL,593.0,2018Q1,APV other than electric
ROMANIA,177.0,2018Q1,APV other than electric
SLOVAKIA,245.0,2018Q1,APV other than electric
SLOVENIA,56.0,2018Q1,APV other than electric
SPAIN,3012.0,2018Q1,APV other than electric
SWEDEN,1064.0,2018Q1,APV other than electric
NORWAY,7.0,2018Q1,APV other than electric
SWITZERLAND,279.0,2018Q1,APV other than electric
AUSTRIA,4171.0,2018Q1,Total APV
BELGIUM,9605.0,2018Q1,Total APV
BULGARIA,391.0,2018Q1,Total APV
CZECH REPUBLIC,1937.0,2018Q1,Total APV
DENMARK,2795.0,2018Q1,Total APV
ESTONIA,350.0,2018Q1,Total APV
FINLAND,4771.0,2018Q1,Total APV
FRANCE,33400.0,2018Q1,Total APV
GERMANY,41377.0,2018Q1,Total APV
GREECE,1188.0,2018Q1,Total APV
HUNGARY,1615.0,2018Q1,Total APV
IRELAND,4466.0,2018Q1,Total APV
ITALY,68127.0,2018Q1,Total APV
LATVIA,115.0,2018Q1,Total APV
LITHUANIA,181.0,2018Q1,Total APV
NETHERLANDS,11639.0,2018Q1,Total APV
POLAND,7785.0,2018Q1,Total APV
PORTUGAL,3777.0,2018Q1,Total APV
ROMANIA,1137.0,2018Q1,Total APV
SLOVAKIA,849.0,2018Q1,Total APV
SLOVENIA,631.0,2018Q1,Total APV
SPAIN,21851.0,2018Q1,Total APV
SWEDEN,12271.0,2018Q1,Total APV
UNITED KINGDOM,36693.0,2018Q1,Total APV
NORWAY,19802.0,2018Q1,Total APV
SWITZERLAND,4600.0,2018Q1,Total APV
AUSTRIA,37879.0,2018Q1,Diesel
BELGIUM,62247.0,2018Q1,Diesel
BULGARIA,4810.0,2018Q1,Diesel
CZECH REPUBLIC,21679.0,2018Q1,Diesel
DENMARK,20258.0,2018Q1,Diesel
ESTONIA,3149.0,2018Q1,Diesel
FINLAND,8479.0,2018Q1,Diesel
FRANCE,226048.0,2018Q1,Diesel
GERMANY,283766.0,2018Q1,Diesel
GREECE,10502.0,2018Q1,Diesel
HUNGARY,7459.0,2018Q1,Diesel
IRELAND,40403.0,2018Q1,Diesel
ITALY,316367.0,2018Q1,Diesel
LATVIA,1712.0,2018Q1,Diesel
LITHUANIA,2396.0,2018Q1,Diesel
NETHERLANDS,21144.0,2018Q1,Diesel
POLAND,32448.0,2018Q1,Diesel
PORTUGAL,34138.0,2018Q1,Diesel
ROMANIA,13366.0,2018Q1,Diesel
SLOVAKIA,11408.0,2018Q1,Diesel
SLOVENIA,6746.0,2018Q1,Diesel
SPAIN,130661.0,2018Q1,Diesel
SWEDEN,36654.0,2018Q1,Diesel
UNITED KINGDOM,240614.0,2018Q1,Diesel
NORWAY,6286.0,2018Q1,Diesel
SWITZERLAND,22718.0,2018Q1,Diesel
AUSTRIA,48424.0,2018Q1,Petrol
BELGIUM,93705.0,2018Q1,Petrol
BULGARIA,4546.0,2018Q1,Petrol
CZECH REPUBLIC,44238.0,2018Q1,Petrol
DENMARK,36505.0,2018Q1,Petrol
ESTONIA,5052.0,2018Q1,Petrol
FINLAND,21163.0,2018Q1,Petrol
FRANCE,297394.0,2018Q1,Petrol
GERMANY,553467.0,2018Q1,Petrol
GREECE,15030.0,2018Q1,Petrol
HUNGARY,22535.0,2018Q1,Petrol
IRELAND,26926.0,2018Q1,Petrol
ITALY,189768.0,2018Q1,Petrol
LATVIA,2444.0,2018Q1,Petrol
LITHUANIA,3901.0,2018Q1,Petrol
NETHERLANDS,103240.0,2018Q1,Petrol
POLAND,99639.0,2018Q1,Petrol
PORTUGAL,25314.0,2018Q1,Petrol
ROMANIA,14124.0,2018Q1,Petrol
SLOVAKIA,15279.0,2018Q1,Petrol
SLOVENIA,12982.0,2018Q1,Petrol
SPAIN,187799.0,2018Q1,Petrol
SWEDEN,38472.0,2018Q1,Petrol
UNITED KINGDOM,441182.0,2018Q1,Petrol
NORWAY,7711.0,2018Q1,Petrol
SWITZERLAND,44771.0,2018Q1,Petrol
AUSTRIA,1489.0,2018Q2,BEV
BELGIUM,791.0,2018Q2,BEV
BULGARIA,16.0,2018Q2,BEV
CZECH REPUBLIC,185.0,2018Q2,BEV
DENMARK,339.0,2018Q2,BEV
ESTONIA,22.0,2018Q2,BEV
FINLAND,177.0,2018Q2,BEV
FRANCE,7082.0,2018Q2,BEV
GERMANY,8170.0,2018Q2,BEV
GREECE,26.0,2018Q2,BEV
HUNGARY,298.0,2018Q2,BEV
IRELAND,247.0,2018Q2,BEV
ITALY,1314.0,2018Q2,BEV
LATVIA,28.0,2018Q2,BEV
LITHUANIA,24.0,2018Q2,BEV
NETHERLANDS,4634.0,2018Q2,BEV
POLAND,130.0,2018Q2,BEV
PORTUGAL,1142.0,2018Q2,BEV
ROMANIA,102.0,2018Q2,BEV
SLOVAKIA,169.0,2018Q2,BEV
SLOVENIA,143.0,2018Q2,BEV
SPAIN,1105.0,2018Q2,BEV
SWEDEN,994.0,2018Q2,BEV
UNITED KINGDOM,3575.0,2018Q2,BEV
NORWAY,10451.0,2018Q2,BEV
SWITZERLAND,1103.0,2018Q2,BEV
AUSTRIA,595.0,2018Q2,PHEV
BELGIUM,2899.0,2018Q2,PHEV
BULGARIA,8.0,2018Q2,PHEV
CZECH REPUBLIC,83.0,2018Q2,PHEV
DENMARK,803.0,2018Q2,PHEV
ESTONIA,6.0,2018Q2,PHEV
FINLAND,1567.0,2018Q2,PHEV
FRANCE,3523.0,2018Q2,PHEV
GERMANY,8236.0,2018Q2,PHEV
GREECE,76.0,2018Q2,PHEV
HUNGARY,240.0,2018Q2,PHEV
IRELAND,142.0,2018Q2,PHEV
ITALY,1198.0,2018Q2,PHEV
LATVIA,5.0,2018Q2,PHEV
NETHERLANDS,550.0,2018Q2,PHEV
POLAND,200.0,2018Q2,PHEV
PORTUGAL,1010.0,2018Q2,PHEV
SLOVENIA,47.0,2018Q2,PHEV
SPAIN,1712.0,2018Q2,PHEV
SWEDEN,5411.0,2018Q2,PHEV
UNITED KINGDOM,11655.0,2018Q2,PHEV
NORWAY,9156.0,2018Q2,PHEV
SWITZERLAND,1127.0,2018Q2,PHEV
AUSTRIA,2084.0,2018Q2,Total ECV
BELGIUM,3690.0,2018Q2,Total ECV
BULGARIA,24.0,2018Q2,Total ECV
CZECH REPUBLIC,268.0,2018Q2,Total ECV
DENMARK,1142.0,2018Q2,Total ECV
ESTONIA,28.0,2018Q2,Total ECV
FINLAND,1744.0,2018Q2,Total ECV
FRANCE,10605.0,2018Q2,Total ECV
GERMANY,16406.0,2018Q2,Total ECV
GREECE,102.0,2018Q2,Total ECV
HUNGARY,538.0,2018Q2,Total ECV
IRELAND,389.0,2018Q2,Total ECV
ITALY,2512.0,2018Q2,Total ECV
LATVIA,33.0,2018Q2,Total ECV
LITHUANIA,24.0,2018Q2,Total ECV
NETHERLANDS,5184.0,2018Q2,Total ECV
POLAND,330.0,2018Q2,Total ECV
PORTUGAL,2152.0,2018Q2,Total ECV
ROMANIA,102.0,2018Q2,Total ECV
SLOVAKIA,169.0,2018Q2,Total ECV
SLOVENIA,190.0,2018Q2,Total ECV
SPAIN,2817.0,2018Q2,Total ECV
SWEDEN,6405.0,2018Q2,Total ECV
UNITED KINGDOM,15230.0,2018Q2,Total ECV
NORWAY,19607.0,2018Q2,Total ECV
SWITZERLAND,2230.0,2018Q2,Total ECV
AUSTRIA,1998.0,2018Q2,HEV
BELGIUM,4120.0,2018Q2,HEV
BULGARIA,372.0,2018Q2,HEV
CZECH REPUBLIC,928.0,2018Q2,HEV
DENMARK,2237.0,2018Q2,HEV
ESTONIA,444.0,2018Q2,HEV
FINLAND,3376.0,2018Q2,HEV
FRANCE,23601.0,2018Q2,HEV
GERMANY,24387.0,2018Q2,HEV
GREECE,856.0,2018Q2,HEV
HUNGARY,1442.0,2018Q2,HEV
IRELAND,817.0,2018Q2,HEV
ITALY,21782.0,2018Q2,HEV
LATVIA,83.0,2018Q2,HEV
LITHUANIA,681.0,2018Q2,HEV
NETHERLANDS,6205.0,2018Q2,HEV
POLAND,5306.0,2018Q2,HEV
PORTUGAL,2023.0,2018Q2,HEV
ROMANIA,768.0,2018Q2,HEV
SLOVAKIA,654.0,2018Q2,HEV
SLOVENIA,340.0,2018Q2,HEV
SPAIN,21030.0,2018Q2,HEV
SWEDEN,7461.0,2018Q2,HEV
UNITED KINGDOM,20924.0,2018Q2,HEV
NORWAY,5165.0,2018Q2,HEV
SWITZERLAND,2775.0,2018Q2,HEV
AUSTRIA,257.0,2018Q2,APV other than electric
BELGIUM,1856.0,2018Q2,APV other than electric
CZECH REPUBLIC,926.0,2018Q2,APV other than electric
DENMARK,3.0,2018Q2,APV other than electric
ESTONIA,2.0,2018Q2,APV other than electric
FINLAND,450.0,2018Q2,APV other than electric
FRANCE,967.0,2018Q2,APV other than electric
GERMANY,5744.0,2018Q2,APV other than electric
GREECE,343.0,2018Q2,APV other than electric
HUNGARY,14.0,2018Q2,APV other than electric
ITALY,49140.0,2018Q2,APV other than electric
LATVIA,21.0,2018Q2,APV other than electric
NETHERLANDS,448.0,2018Q2,APV other than electric
POLAND,2160.0,2018Q2,APV other than electric
PORTUGAL,527.0,2018Q2,APV other than electric
ROMANIA,348.0,2018Q2,APV other than electric
SLOVAKIA,199.0,2018Q2,APV other than electric
SLOVENIA,52.0,2018Q2,APV other than electric
SPAIN,5952.0,2018Q2,APV other than electric
SWEDEN,1278.0,2018Q2,APV other than electric
NORWAY,5.0,2018Q2,APV other than electric
SWITZERLAND,320.0,2018Q2,APV other than electric
AUSTRIA,4339.0,2018Q2,Total APV
BELGIUM,9666.0,2018Q2,Total APV
BULGARIA,396.0,2018Q2,Total APV
CZECH REPUBLIC,2122.0,2018Q2,Total APV
DENMARK,3382.0,2018Q2,Total APV
ESTONIA,474.0,2018Q2,Total APV
FINLAND,5570.0,2018Q2,Total APV
FRANCE,35173.0,2018Q2,Total APV
GERMANY,46537.0,2018Q2,Total APV
GREECE,1301.0,2018Q2,Total APV
HUNGARY,1994.0,2018Q2,Total APV
IRELAND,1206.0,2018Q2,Total APV
ITALY,73434.0,2018Q2,Total APV
LATVIA,137.0,2018Q2,Total APV
LITHUANIA,705.0,2018Q2,Total APV
NETHERLANDS,11837.0,2018Q2,Total APV
POLAND,7796.0,2018Q2,Total APV
PORTUGAL,4702.0,2018Q2,Total APV
ROMANIA,1218.0,2018Q2,Total APV
SLOVAKIA,1022.0,2018Q2,Total APV
SLOVENIA,582.0,2018Q2,Total APV
SPAIN,29799.0,2018Q2,Total APV
SWEDEN,15144.0,2018Q2,Total APV
UNITED KINGDOM,36154.0,2018Q2,Total APV
NORWAY,24777.0,2018Q2,Total APV
SWITZERLAND,5325.0,2018Q2,Total APV
AUSTRIA,55932.0,2018Q2,Petrol
BELGIUM,98647.0,2018Q2,Petrol
BULGARIA,5546.0,2018Q2,Petrol
CZECH REPUBLIC,49778.0,2018Q2,Petrol
DENMARK,42346.0,2018Q2,Petrol
ESTONIA,5560.0,2018Q2,Petrol
FINLAND,21379.0,2018Q2,Petrol
FRANCE,342981.0,2018Q2,Petrol
GERMANY,606872.0,2018Q2,Petrol
GREECE,22972.0,2018Q2,Petrol
HUNGARY,27965.0,2018Q2,Petrol
IRELAND,6211.0,2018Q2,Petrol
ITALY,187679.0,2018Q2,Petrol
LATVIA,3050.0,2018Q2,Petrol
LITHUANIA,6415.0,2018Q2,Petrol
NETHERLANDS,91036.0,2018Q2,Petrol
POLAND,91851.0,2018Q2,Petrol
PORTUGAL,29667.0,2018Q2,Petrol
ROMANIA,17373.0,2018Q2,Petrol
SLOVAKIA,18825.0,2018Q2,Petrol
SLOVENIA,14370.0,2018Q2,Petrol
SPAIN,223486.0,2018Q2,Petrol
SWEDEN,66041.0,2018Q2,Petrol
UNITED KINGDOM,371353.0,2018Q2,Petrol
NORWAY,10877.0,2018Q2,Petrol
SWITZERLAND,54994.0,2018Q2,Petrol
AUSTRIA,42116.0,2018Q2,Diesel
BELGIUM,57499.0,2018Q2,Diesel
BULGARIA,5392.0,2018Q2,Diesel
CZECH REPUBLIC,23876.0,2018Q2,Diesel
DENMARK,21114.0,2018Q2,Diesel
ESTONIA,3609.0,2018Q2,Diesel
FINLAND,8242.0,2018Q2,Diesel
FRANCE,253154.0,2018Q2,Diesel
GERMANY,307009.0,2018Q2,Diesel
GREECE,11216.0,2018Q2,Diesel
HUNGARY,9159.0,2018Q2,Diesel
IRELAND,7939.0,2018Q2,Diesel
ITALY,285490.0,2018Q2,Diesel
LATVIA,1781.0,2018Q2,Diesel
LITHUANIA,2369.0,2018Q2,Diesel
NETHERLANDS,14858.0,2018Q2,Diesel
POLAND,33508.0,2018Q2,Diesel
PORTUGAL,36959.0,2018Q2,Diesel
ROMANIA,12834.0,2018Q2,Diesel
SLOVAKIA,11460.0,2018Q2,Diesel
SLOVENIA,6319.0,2018Q2,Diesel
SPAIN,141068.0,2018Q2,Diesel
SWEDEN,56961.0,2018Q2,Diesel
UNITED KINGDOM,187998.0,2018Q2,Diesel
NORWAY,7292.0,2018Q2,Diesel
SWITZERLAND,25501.0,2018Q2,Diesel
AUSTRIA,1398.0,2018Q3,BEV
BELGIUM,708.0,2018Q3,BEV
BULGARIA,46.0,2018Q3,BEV
CZECH REPUBLIC,151.0,2018Q3,BEV
DENMARK,409.0,2018Q3,BEV
ESTONIA,38.0,2018Q3,BEV
FINLAND,189.0,2018Q3,BEV
FRANCE,5852.0,2018Q3,BEV
GERMANY,7381.0,2018Q3,BEV
GREECE,13.0,2018Q3,BEV
HUNGARY,258.0,2018Q3,BEV
IRELAND,645.0,2018Q3,BEV
ITALY,1325.0,2018Q3,BEV
LATVIA,16.0,2018Q3,BEV
LITHUANIA,21.0,2018Q3,BEV
NETHERLANDS,5837.0,2018Q3,BEV
POLAND,132.0,2018Q3,BEV
PORTUGAL,937.0,2018Q3,BEV
ROMANIA,171.0,2018Q3,BEV
SLOVAKIA,19.0,2018Q3,BEV
SLOVENIA,102.0,2018Q3,BEV
SPAIN,1135.0,2018Q3,BEV
SWEDEN,1739.0,2018Q3,BEV
UNITED KINGDOM,3829.0,2018Q3,BEV
NORWAY,11261.0,2018Q3,BEV
SWITZERLAND,1075.0,2018Q3,BEV
AUSTRIA,391.0,2018Q3,PHEV
BELGIUM,2129.0,2018Q3,PHEV
BULGARIA,8.0,2018Q3,PHEV
CZECH REPUBLIC,65.0,2018Q3,PHEV
DENMARK,994.0,2018Q3,PHEV
ESTONIA,5.0,2018Q3,PHEV
FINLAND,1076.0,2018Q3,PHEV
FRANCE,3748.0,2018Q3,PHEV
GERMANY,8884.0,2018Q3,PHEV
GREECE,50.0,2018Q3,PHEV
HUNGARY,180.0,2018Q3,PHEV
IRELAND,252.0,2018Q3,PHEV
ITALY,1500.0,2018Q3,PHEV
LATVIA,1.0,2018Q3,PHEV
NETHERLANDS,716.0,2018Q3,PHEV
POLAND,154.0,2018Q3,PHEV
PORTUGAL,878.0,2018Q3,PHEV
SLOVENIA,42.0,2018Q3,PHEV
SPAIN,1300.0,2018Q3,PHEV
SWEDEN,5595.0,2018Q3,PHEV
UNITED KINGDOM,11662.0,2018Q3,PHEV
NORWAY,4988.0,2018Q3,PHEV
SWITZERLAND,937.0,2018Q3,PHEV
AUSTRIA,1789.0,2018Q3,Total ECV
BELGIUM,2837.0,2018Q3,Total ECV
BULGARIA,54.0,2018Q3,Total ECV
CZECH REPUBLIC,216.0,2018Q3,Total ECV
DENMARK,1403.0,2018Q3,Total ECV
ESTONIA,43.0,2018Q3,Total ECV
FINLAND,1265.0,2018Q3,Total ECV
FRANCE,9600.0,2018Q3,Total ECV
GERMANY,16265.0,2018Q3,Total ECV
GREECE,63.0,2018Q3,Total ECV
HUNGARY,438.0,2018Q3,Total ECV
IRELAND,897.0,2018Q3,Total ECV
ITALY,2825.0,2018Q3,Total ECV
LATVIA,17.0,2018Q3,Total ECV
LITHUANIA,21.0,2018Q3,Total ECV
NETHERLANDS,6553.0,2018Q3,Total ECV
POLAND,286.0,2018Q3,Total ECV
PORTUGAL,1815.0,2018Q3,Total ECV
ROMANIA,171.0,2018Q3,Total ECV
SLOVAKIA,19.0,2018Q3,Total ECV
SLOVENIA,144.0,2018Q3,Total ECV
SPAIN,2435.0,2018Q3,Total ECV
SWEDEN,7334.0,2018Q3,Total ECV
UNITED KINGDOM,15491.0,2018Q3,Total ECV
NORWAY,16249.0,2018Q3,Total ECV
SWITZERLAND,2012.0,2018Q3,Total ECV
AUSTRIA,2081.0,2018Q3,HEV
BELGIUM,3175.0,2018Q3,HEV
BULGARIA,395.0,2018Q3,HEV
CZECH REPUBLIC,1416.0,2018Q3,HEV
DENMARK,2088.0,2018Q3,HEV
ESTONIA,437.0,2018Q3,HEV
FINLAND,3199.0,2018Q3,HEV
FRANCE,20547.0,2018Q3,HEV
GERMANY,27525.0,2018Q3,HEV
GREECE,816.0,2018Q3,HEV
HUNGARY,1580.0,2018Q3,HEV
IRELAND,2110.0,2018Q3,HEV
ITALY,18326.0,2018Q3,HEV
LATVIA,263.0,2018Q3,HEV
LITHUANIA,729.0,2018Q3,HEV
NETHERLANDS,4881.0,2018Q3,HEV
POLAND,5508.0,2018Q3,HEV
PORTUGAL,1807.0,2018Q3,HEV
ROMANIA,1279.0,2018Q3,HEV
SLOVAKIA,626.0,2018Q3,HEV
SLOVENIA,400.0,2018Q3,HEV
SPAIN,19050.0,2018Q3,HEV
SWEDEN,3175.0,2018Q3,HEV
UNITED KINGDOM,26236.0,2018Q3,HEV
NORWAY,4107.0,2018Q3,HEV
SWITZERLAND,2868.0,2018Q3,HEV
AUSTRIA,99.0,2018Q3,APV other than electric
BELGIUM,853.0,2018Q3,APV other than electric
BULGARIA,242.0,2018Q3,APV other than electric
CZECH REPUBLIC,482.0,2018Q3,APV other than electric
DENMARK,0.0,2018Q3,APV other than electric
ESTONIA,2.0,2018Q3,APV other than electric
FINLAND,373.0,2018Q3,APV other than electric
FRANCE,589.0,2018Q3,APV other than electric
GERMANY,3680.0,2018Q3,APV other than electric
GREECE,215.0,2018Q3,APV other than electric
HUNGARY,7.0,2018Q3,APV other than electric
ITALY,33577.0,2018Q3,APV other than electric
LATVIA,10.0,2018Q3,APV other than electric
NETHERLANDS,605.0,2018Q3,APV other than electric
POLAND,1760.0,2018Q3,APV other than electric
